longitude,latitude,city,name,rating,reviews_count,price_turkey_shawarma_pita,price_cow_shawarma_pita,price_turkey_shawarma_laffa,price_cow_shawarma_laffa,price_falafel_pita,price_falafel_laffa,price_small_fries,price_big_fries,price_drink,car_park_nearby,price_source,price_notes,google_maps_url
34.9418992,32.0985708,ראש העין,בנדורה שבזי שווארמה על גחלים,4.0,6,45,56,60,68,22,27,14,23,9,True,estimated,"Estimated prices, not verified from menu.",https://www.google.com/maps/place/%D7%91%D7%A0%D7%93%D7%95%D7%A8%D7%94+%D7%A9%D7%91%D7%96%D7%99+%D7%A9%D7%95%D7%95%D7%90%D7%A8%D7%9E%D7%94+%D7%A2%D7%9C+%D7%92%D7%97%D7%9C%D7%99%D7%9D%E2%80%AD/data=!4m7!3m6!1s0x151d36d7ae31fe0d:0xc1fc2ffd2e43229f!8m2!3d32.0985708!4d34.9418992!16s%2Fg%2F11cn8sdfcr!19sChIJDf4xrtc2HRURnyJDLv0v_ME?authuser=0&hl=iw&rclk=1
34.9520669,32.0882208,ראש העין,וואלה שווארמה,,1,44,53,61,65,22,26,14,24,10,True,estimated,"Estimated prices, not verified from menu.",https://www.google.com/maps/place/%D7%95%D7%95%D7%90%D7%9C%D7%94+%D7%A9%D7%95%D7%95%D7%90%D7%A8%D7%9E%D7%94%E2%80%AD/data=!4m7!3m6!1s0x151d312d425246d1:0xf6f62d6b1a5cf3ce!8m2!3d32.0882208!4d34.9520669!16s%2Fg%2F11b6v8c37f!19sChIJ0UZSQi0xHRURzvNcGmst9vY?authuser=0&hl=iw&rclk=1
34.8599537,32.0348445,אור יהודה,שווארמה שמעוני אור יהודה,4.5,13,48,56,56,65,21,29,14,23,10,True,estimated,"Estimated prices, not verified from menu.",https://www.google.com/maps/place/%D7%A9%D7%95%D7%95%D7%90%D7%A8%D7%9E%D7%94+%D7%A9%D7%9E%D7%A2%D7%95%D7%A0%D7%99+%D7%90%D7%95%D7%A8+%D7%99%D7%94%D7%95%D7%93%D7%94%E2%80%AD/data=!4m7!3m6!1s0x151d4b61d8f94457:0x31686ff386371f34!8m2!3d32.0348445!4d34.8599537!16s%2Fg%2F11zb4fx09w!19sChIJV0T52GFLHRURNB83hvNvaDE?authuser=0&hl=iw&rclk=1
34.8662187,32.0478257,סביון,שווארמה רימון,4.5,2,48,56,58,62,21,31,13,22,10,True,estimated,"Estimated prices, not verified from menu.",https://www.google.com/maps/place/%D7%A9%D7%95%D7%95%D7%90%D7%A8%D7%9E%D7%94+%D7%A8%D7%99%D7%9E%D7%95%D7%9F%E2%80%AD/data=!4m7!3m6!1s0x151d358113d7a53f:0x6d4ec12565ce2156!8m2!3d32.0478257!4d34.8662187!16s%2Fg%2F11j00r_3jj!19sChIJP6XXE4E1HRURViHOZSXBTm0?authuser=0&hl=iw&rclk=1
34.9984234,32.8186202,חיפה,שווארמה חאזן,4.6,87,48,54,62,66,19,30,15,22,9,,estimated,"Estimated prices, not verified from menu.",https://www.google.com/maps/place/%D7%A9%D7%95%D7%95%D7%90%D7%A8%D7%9E%D7%94+%D7%97%D7%90%D7%96%D7%9F%E2%80%AD/data=!4m7!3m6!1s0x151dbb1812d1bf83:0x8b6ee1a491f9585c!8m2!3d32.8186202!4d34.9984234!16s%2Fg%2F11jgx6zkcm!19sChIJg7_REhi7HRURXFj5kaThbos?authuser=0&hl=iw&rclk=1
34.8633686,32.0551438,קרית אונו,שווארמה אלוני,3.6,417,44,49,61,69,22,27,15,24,10,True,estimated,"Estimated prices, not verified from menu.",https://www.google.com/maps/place/%D7%A9%D7%95%D7%95%D7%90%D7%A8%D7%9E%D7%94+%D7%90%D7%9C%D7%95%D7%A0%D7%99%E2%80%AD/data=!4m7!3m6!1s0x151d3587e3eb3ed1:0xe8181522026b07ec!8m2!3d32.0551438!4d34.8633686!16s%2Fg%2F11c71bh91d!19sChIJ0T7r44c1HRUR7AdrAiIVGOg?authuser=0&hl=iw&rclk=1
34.9746195,32.7632041,טירת כרמל,פלאפל וטעים לי שווארמה,4.0,1,49,53,59,65,23,29,14,23,10,False,estimated,"Estimated prices, not verified from menu.",https://www.google.com/maps/place/%D7%A4%D7%9C%D7%90%D7%A4%D7%9C+%D7%95%D7%98%D7%A2%D7%99%D7%9D+%D7%9C%D7%99+%D7%A9%D7%95%D7%95%D7%90%D7%A8%D7%9E%D7%94%E2%80%AD/data=!4m7!3m6!1s0x151da523304bca9b:0xaa672ff39799190a!8m2!3d32.7632041!4d34.9746195!16s%2Fg%2F11hzbvk3ck!19sChIJm8pLMCOlHRURChmZl_MvZ6o?authuser=0&hl=iw&rclk=1
35.0918154,32.6428612,יקנעם,שווארמה אבי,4.6,413,45,53,57,70,20,27,13,21,9,True,estimated,"Estimated prices, not verified from menu.",https://www.google.com/maps/place/%D7%A9%D7%95%D7%95%D7%90%D7%A8%D7%9E%D7%94+%D7%90%D7%91%D7%99%E2%80%AD/data=!4m7!3m6!1s0x151da92e6f4fb617:0x118f93fb7c36cadb!8m2!3d32.6428612!4d35.0918154!16s%2Fg%2F1q66st1cw!19sChIJF7ZPby6pHRUR28o2fPuTjxE?authuser=0&hl=iw&rclk=1
35.1053829,32.6631775,יקנעם,"שווארמה, חומוס, סנדוויץ",4.2,102,47,53,56,70,19,30,14,21,9,True,estimated,"Estimated prices, not verified from menu.","https://www.google.com/maps/place/%D7%A9%D7%95%D7%95%D7%90%D7%A8%D7%9E%D7%94,+%D7%97%D7%95%D7%9E%D7%95%D7%A1,+%D7%A1%D7%A0%D7%93%D7%95%D7%95%D7%99%D7%A5%E2%80%AD/data=!4m7!3m6!1s0x151daebff3b2a34d:0xef8179d38436c22f!8m2!3d32.6631775!4d35.1053829!16s%2Fg%2F11bzr9_qs4!19sChIJTaOy87-uHRURL8I2hNN5ge8?authuser=0&hl=iw&rclk=1"
35.1052472,32.6598194,יקנעם,שווארמה עטרה,2.4,80,43,52,61,64,20,31,15,22,10,True,estimated,"Estimated prices, not verified from menu.",https://www.google.com/maps/place/%D7%A9%D7%95%D7%95%D7%90%D7%A8%D7%9E%D7%94+%D7%A2%D7%98%D7%A8%D7%94%E2%80%AD/data=!4m7!3m6!1s0x151daf49c0817905:0x612f56180f1dcf0a!8m2!3d32.6598194!4d35.1052472!16s%2Fg%2F11jnx7fqkw!19sChIJBXmBwEmvHRURCs8dDxhWL2E?authuser=0&hl=iw&rclk=1
35.1048153,32.6622265,חיפה,Shawarma El Babor,2.8,109,44,51,61,67,21,31,15,22,9,True,estimated,"Estimated prices, not verified from menu.",https://www.google.com/maps/place/Shawarma+El+Babor/data=!4m7!3m6!1s0x151dafae03099793:0xa7c9a27afd277597!8m2!3d32.6622265!4d35.1048153!16s%2Fg%2F11frdpydfb!19sChIJk5cJA66vHRURl3Un_Xqiyac?authuser=0&hl=iw&rclk=1
35.1057227,32.6610222,יקנעם,שווארמה ווינר,4.3,3,45,51,60,68,20,27,14,24,10,True,estimated,"Estimated prices, not verified from menu.",https://www.google.com/maps/place/%D7%A9%D7%95%D7%95%D7%90%D7%A8%D7%9E%D7%94+%D7%95%D7%95%D7%99%D7%A0%D7%A8%E2%80%AD/data=!4m7!3m6!1s0x151daf0deb033109:0xfb7883407eb051d9!8m2!3d32.6610222!4d35.1057227!16s%2Fg%2F11r6zq00p2!19sChIJCTED6w2vHRUR2VGwfkCDePs?authuser=0&hl=iw&rclk=1
35.0478557,32.6942898,דלית אל-כרמל,שווארמה מסעוד,4.8,18,48,48,63,63,20,27,15,22,9,True,estimated,"Estimated prices, not verified from menu.",https://www.google.com/maps/place/%D7%A9%D7%95%D7%95%D7%90%D7%A8%D7%9E%D7%94+%D7%9E%D7%A1%D7%A2%D7%95%D7%93%E2%80%AD/data=!4m7!3m6!1s0x151dafed36e506bd:0x53cd5546c1bab9cc!8m2!3d32.6942898!4d35.0478557!16s%2Fg%2F11hkbrb5lc!19sChIJvQblNu2vHRURzLm6wUZVzVM?authuser=0&hl=iw&rclk=1
35.2397097,32.6755612,מגדל העמק,שווארמה בר,,1,45,56,64,67,22,27,15,21,9,True,estimated,"Estimated prices, not verified from menu.",https://www.google.com/maps/place/%D7%A9%D7%95%D7%95%D7%90%D7%A8%D7%9E%D7%94+%D7%91%D7%A8%E2%80%AD/data=!4m7!3m6!1s0x151c537b979778ef:0xa23ca6351e2e95cf!8m2!3d32.6755612!4d35.2397097!16s%2Fg%2F11z5_lw2z9!19sChIJ73iXl3tTHBURz5UuHjWmPKI?authuser=0&hl=iw&rclk=1
35.2434509,32.6734547,מגדל העמק,שווארמה אלפסי,4.0,4,45,51,59,67,22,29,14,21,9,False,estimated,"Estimated prices, not verified from menu.",https://www.google.com/maps/place/%D7%A9%D7%95%D7%95%D7%90%D7%A8%D7%9E%D7%94+%D7%90%D7%9C%D7%A4%D7%A1%D7%99%E2%80%AD/data=!4m7!3m6!1s0x151c529bec74887f:0xe4716d48cb846bc3!8m2!3d32.6734547!4d35.2434509!16s%2Fg%2F11b6vhr4dz!19sChIJf4h07JtSHBURw2uEy0htceQ?authuser=0&hl=iw&rclk=1
35.2394918,32.6742438,מגדל העמק,שווארמה בכיכר,3.3,19,42,56,62,71,22,27,14,24,10,True,estimated,"Estimated prices, not verified from menu.",https://www.google.com/maps/place/%D7%A9%D7%95%D7%95%D7%90%D7%A8%D7%9E%D7%94+%D7%91%D7%9B%D7%99%D7%9B%D7%A8%E2%80%AD/data=!4m7!3m6!1s0x151c5376d459c76f:0x20fe65f11b06a56a!8m2!3d32.6742438!4d35.2394918!16s%2Fg%2F11qntvqt21!19sChIJb8dZ1HZTHBURaqUGG_Fl_iA?authuser=0&hl=iw&rclk=1
35.2434509,32.6734547,מגדל העמק,שווארמה א.מ.מ. העמק,,1,42,50,54,65,23,31,14,22,9,False,estimated,"Estimated prices, not verified from menu.",https://www.google.com/maps/place/%D7%A9%D7%95%D7%95%D7%90%D7%A8%D7%9E%D7%94+%D7%90.%D7%9E.%D7%9E.+%D7%94%D7%A2%D7%9E%D7%A7%E2%80%AD/data=!4m7!3m6!1s0x151c529bec74887f:0x67f6886f5d3fc00b!8m2!3d32.6734547!4d35.2434509!16s%2Fg%2F11b6vfw3nl!19sChIJf4h07JtSHBURC8A_XW-I9mc?authuser=0&hl=iw&rclk=1
35.4982757,32.5114647,בית שאן,המאיר לארץ שווארמה,4.5,167,48,55,57,68,20,29,15,24,10,False,estimated,"Estimated prices, not verified from menu.",https://www.google.com/maps/place/%D7%94%D7%9E%D7%90%D7%99%D7%A8+%D7%9C%D7%90%D7%A8%D7%A5+%D7%A9%D7%95%D7%95%D7%90%D7%A8%D7%9E%D7%94%E2%80%AD/data=!4m7!3m6!1s0x151c5fe81994b53f:0xdafb199793cec3d6!8m2!3d32.5114647!4d35.4982757!16s%2Fg%2F11tjwbcpyy!19sChIJP7WUGehfHBUR1sPOk5cZ-9o?authuser=0&hl=iw&rclk=1
35.4984126,32.4982196,בית שאן,פלאפל שווארמה בר ששת,4.5,448,47,54,62,67,22,29,14,24,10,True,estimated,"Estimated prices, not verified from menu.",https://www.google.com/maps/place/%D7%A4%D7%9C%D7%90%D7%A4%D7%9C+%D7%A9%D7%95%D7%95%D7%90%D7%A8%D7%9E%D7%94+%D7%91%D7%A8+%D7%A9%D7%A9%D7%AA%E2%80%AD/data=!4m7!3m6!1s0x151c5ec0f6223a61:0x28e5efdbe452be85!8m2!3d32.4982196!4d35.4984126!16s%2Fg%2F1ttl13gr!19sChIJYToi9sBeHBURhb5S5Nvv5Sg?authuser=0&hl=iw&rclk=1
35.497731,32.516656,בית שאן,"שווארמה חנן, בית שאן",5.0,2,45,56,60,69,20,29,13,24,10,False,estimated,"Estimated prices, not verified from menu.","https://www.google.com/maps/place/%D7%A9%D7%95%D7%95%D7%90%D7%A8%D7%9E%D7%94+%D7%97%D7%A0%D7%9F,+%D7%91%D7%99%D7%AA+%D7%A9%D7%90%D7%9F%E2%80%AD/data=!4m7!3m6!1s0x151c5ea05a03b561:0x7e54dddf7806433f!8m2!3d32.516656!4d35.497731!16s%2Fg%2F11hzsvvq8c!19sChIJYbUDWqBeHBURP0MGeN_dVH4?authuser=0&hl=iw&rclk=1"
35.5046543,32.5000716,בית שאן,MORRIS שווארמה בוטיק לארועים,5.0,1,42,53,56,64,20,28,13,24,10,True,estimated,"Estimated prices, not verified from menu.",https://www.google.com/maps/place/MORRIS+%D7%A9%D7%95%D7%95%D7%90%D7%A8%D7%9E%D7%94+%D7%91%D7%95%D7%98%D7%99%D7%A7+%D7%9C%D7%90%D7%A8%D7%95%D7%A2%D7%99%D7%9D%E2%80%AD/data=!4m7!3m6!1s0x151c5f8556e7c30f:0x72cb0619a933c34b!8m2!3d32.5000716!4d35.5046543!16s%2Fg%2F11rmxxv79d!19sChIJD8PnVoVfHBURS8MzqRkGy3I?authuser=0&hl=iw&rclk=1
35.4962179,32.4939357,בית שאן,מפגש השווארמה,4.5,181,44,49,56,66,22,27,13,23,9,True,estimated,"Estimated prices, not verified from menu.",https://www.google.com/maps/place/%D7%9E%D7%A4%D7%92%D7%A9+%D7%94%D7%A9%D7%95%D7%95%D7%90%D7%A8%D7%9E%D7%94%E2%80%AD/data=!4m7!3m6!1s0x151c5fdaf673e2cb:0x8ddb303663414350!8m2!3d32.4939357!4d35.4962179!16s%2Fg%2F11h5v978g3!19sChIJy-Jz9tpfHBURUENBYzYw240?authuser=0&hl=iw&rclk=1
35.276017,33.015026,מעלות תרשיחא,שווארמה גוני (ויסאם),4.5,3,48,51,59,63,21,27,14,22,10,False,estimated,"Estimated prices, not verified from menu.",https://www.google.com/maps/place/%D7%A9%D7%95%D7%95%D7%90%D7%A8%D7%9E%D7%94+%D7%92%D7%95%D7%A0%D7%99+%28%D7%95%D7%99%D7%A1%D7%90%D7%9D%29%E2%80%AD/data=!4m7!3m6!1s0x151c2da355bba587:0x28a5678357de0e8e!8m2!3d33.015026!4d35.276017!16s%2Fg%2F11rd2b99cm!19sChIJh6W7VaMtHBURjg7eV4NnpSg?authuser=0&hl=iw&rclk=1
35.2802834,33.0216836,מעלות תרשיחא,השווארמה של יוסי,3.7,12,43,53,57,67,19,31,13,23,9,True,estimated,"Estimated prices, not verified from menu.",https://www.google.com/maps/place/%D7%94%D7%A9%D7%95%D7%95%D7%90%D7%A8%D7%9E%D7%94+%D7%A9%D7%9C+%D7%99%D7%95%D7%A1%D7%99%E2%80%AD/data=!4m7!3m6!1s0x151c2db55c58586f:0x7d0f7af78c8e5699!8m2!3d33.0216836!4d35.2802834!16s%2Fg%2F11c1xh5mqh!19sChIJb1hYXLUtHBURmVaOjPd6D30?authuser=0&hl=iw&rclk=1
35.26658,33.008987,מעלות תרשיחא,שווארמה אבו חאלד,4.5,2,42,56,55,69,21,27,14,22,9,False,estimated,"Estimated prices, not verified from menu.",https://www.google.com/maps/place/%D7%A9%D7%95%D7%95%D7%90%D7%A8%D7%9E%D7%94+%D7%90%D7%91%D7%95+%D7%97%D7%90%D7%9C%D7%93%E2%80%AD/data=!4m7!3m6!1s0x151c2da25c717685:0x33b4fb0cb42471c8!8m2!3d33.008987!4d35.26658!16s%2Fg%2F11b6vg63zy!19sChIJhXZxXKItHBURyHEktAz7tDM?authuser=0&hl=iw&rclk=1
35.2665898,33.0095476,מעלות תרשיחא,שווארמה אלבלד,4.8,9,48,50,57,69,19,28,13,21,9,False,estimated,"Estimated prices, not verified from menu.",https://www.google.com/maps/place/%D7%A9%D7%95%D7%95%D7%90%D7%A8%D7%9E%D7%94+%D7%90%D7%9C%D7%91%D7%9C%D7%93%E2%80%AD/data=!4m7!3m6!1s0x151c2d33b556b407:0xb3a0aaeac0808453!8m2!3d33.0095476!4d35.2665898!16s%2Fg%2F11gkbq2rdf!19sChIJB7RWtTMtHBURU4SAwOqqoLM?authuser=0&hl=iw&rclk=1
35.2619864,33.0216057,מעונה,שווארמה אוסמה,4.4,285,42,52,63,66,22,29,14,24,9,False,estimated,"Estimated prices, not verified from menu.",https://www.google.com/maps/place/%D7%A9%D7%95%D7%95%D7%90%D7%A8%D7%9E%D7%94+%D7%90%D7%95%D7%A1%D7%9E%D7%94%E2%80%AD/data=!4m7!3m6!1s0x151c2d2dc57200eb:0x7e91ae63f5d8b279!8m2!3d33.0216057!4d35.2619864!16s%2Fg%2F11fltwd498!19sChIJ6wByxS0tHBURebLY9WOukX4?authuser=0&hl=iw&rclk=1
35.2560236,33.0285252,מעיליא,שווארמה הכפר شاورما البلد,4.9,37,46,54,58,63,20,30,15,23,10,False,estimated,"Estimated prices, not verified from menu.",https://www.google.com/maps/place/%D7%A9%D7%95%D7%95%D7%90%D7%A8%D7%9E%D7%94+%D7%94%D7%9B%D7%A4%D7%A8+%D8%B4%D8%A7%D9%88%D8%B1%D9%85%D8%A7+%D8%A7%D9%84%D8%A8%D9%84%D8%AF%E2%80%AD/data=!4m7!3m6!1s0x151c2db705e918dd:0xf91525070d95be42!8m2!3d33.0285252!4d35.2560236!16s%2Fg%2F11sszd6krp!19sChIJ3RjpBbctHBURQr6VDQclFfk?authuser=0&hl=iw&rclk=1
35.2768101,33.0148018,מעלות תרשיחא,איש קצב שווארמה,,55,42,49,58,61,21,31,15,22,10,False,estimated,"Estimated prices, not verified from menu.",https://www.google.com/maps/place/%D7%90%D7%99%D7%A9+%D7%A7%D7%A6%D7%91+%D7%A9%D7%95%D7%95%D7%90%D7%A8%D7%9E%D7%94%E2%80%AD/data=!4m7!3m6!1s0x151c2d003b220679:0xbfebdbfca55dd2dc!8m2!3d33.0148018!4d35.2768101!16s%2Fg%2F11ypy327k1!19sChIJeQYiOwAtHBUR3NJdpfzb678?authuser=0&hl=iw&rclk=1
35.276017,33.015026,מעלות תרשיחא,שווארמה אברהים,1.0,1,47,54,58,64,22,30,13,25,9,,estimated,"Estimated prices, not verified from menu.",https://www.google.com/maps/place/%D7%A9%D7%95%D7%95%D7%90%D7%A8%D7%9E%D7%94+%D7%90%D7%91%D7%A8%D7%94%D7%99%D7%9D%E2%80%AD/data=!4m7!3m6!1s0x151c2db745714085:0x3f615857fef5c309!8m2!3d33.015026!4d35.276017!16s%2Fg%2F11b6vhz__q!19sChIJhUBxRbctHBURCcP1_ldYYT8?authuser=0&hl=iw&rclk=1
35.2574256,33.0254628,מעיליא,"שווארמה אבו כרם ""של פעם""",5.0,16,48,56,62,67,20,28,15,23,10,False,estimated,"Estimated prices, not verified from menu.",https://www.google.com/maps/place/%D7%A9%D7%95%D7%95%D7%90%D7%A8%D7%9E%D7%94+%D7%90%D7%91%D7%95+%D7%9B%D7%A8%D7%9D+%22%D7%A9%D7%9C+%D7%A4%D7%A2%D7%9D%22%E2%80%AD/data=!4m7!3m6!1s0x151c2d784531e7db:0x5983a898ead696b9!8m2!3d33.0254628!4d35.2574256!16s%2Fg%2F11p4_881cr!19sChIJ2-cxRXgtHBURuZbW6piog1k?authuser=0&hl=iw&rclk=1
35.2666103,33.0135097,מעלות תרשיחא,שווארמה אימי,3.7,2,45,52,55,68,20,26,14,24,9,True,estimated,"Estimated prices, not verified from menu.",https://www.google.com/maps/place/%D7%A9%D7%95%D7%95%D7%90%D7%A8%D7%9E%D7%94+%D7%90%D7%99%D7%9E%D7%99%E2%80%AD/data=!4m7!3m6!1s0x151c2da466fe6fcf:0x31a5348f0f64f38b!8m2!3d33.0135097!4d35.2666103!16s%2Fg%2F11c54c9gh8!19sChIJz2_-ZqQtHBURi_NkD480pTE?authuser=0&hl=iw&rclk=1
35.255943,33.0267089,מעיליא,פיצה פאדי שווארמה,4.7,20,46,52,58,65,22,27,13,24,9,False,estimated,"Estimated prices, not verified from menu.",https://www.google.com/maps/place/%D7%A4%D7%99%D7%A6%D7%94+%D7%A4%D7%90%D7%93%D7%99+%D7%A9%D7%95%D7%95%D7%90%D7%A8%D7%9E%D7%94%E2%80%AD/data=!4m7!3m6!1s0x151c2df6d87ca619:0x712f334b55550c5b!8m2!3d33.0267089!4d35.255943!16s%2Fg%2F11pkblr1rg!19sChIJGaZ82PYtHBURWwxVVUszL3E?authuser=0&hl=iw&rclk=1
35.2555776,33.0288087,מעיליא,פיצה שווארמה Jerusalem,5.0,4,47,50,61,63,21,26,15,24,9,,estimated,"Estimated prices, not verified from menu.",https://www.google.com/maps/place/%D7%A4%D7%99%D7%A6%D7%94+%D7%A9%D7%95%D7%95%D7%90%D7%A8%D7%9E%D7%94+Jerusalem%E2%80%AD/data=!4m7!3m6!1s0x151c2dca0446303f:0x2aad31163a8c82dd!8m2!3d33.0288087!4d35.2555776!16s%2Fg%2F11ryf610nb!19sChIJPzBGBMotHBUR3YKMOhYxrSo?authuser=0&hl=iw&rclk=1
35.1551818,32.5232946,אום אל פחם,שווארמה אבו מחפוד,4.5,242,40,47,50,63,18,26,13,22,9,False,estimated,"Estimated prices, not verified from menu.",https://www.google.com/maps/place/%D7%A9%D7%95%D7%95%D7%90%D7%A8%D7%9E%D7%94+%D7%90%D7%91%D7%95+%D7%9E%D7%97%D7%A4%D7%95%D7%93%E2%80%AD/data=!4m7!3m6!1s0x151d00eec7891ae1:0x110d09e7aaa77fff!8m2!3d32.5232946!4d35.1551818!16s%2Fg%2F11f4lq0z3v!19sChIJ4RqJx-4AHRUR_3-nqucJDRE?authuser=0&hl=iw&rclk=1
35.146178,32.527083,אום אל פחם,שוארמה בעלבק,4.5,11,39,51,56,60,18,27,14,20,9,False,estimated,"Estimated prices, not verified from menu.",https://www.google.com/maps/place/%D7%A9%D7%95%D7%90%D7%A8%D7%9E%D7%94+%D7%91%D7%A2%D7%9C%D7%91%D7%A7%E2%80%AD/data=!4m7!3m6!1s0x151d00c22ca5a2c3:0xdb6356e034705fa4!8m2!3d32.527083!4d35.146178!16s%2Fg%2F11b6v9x4mb!19sChIJw6KlLMIAHRURpF9wNOBWY9s?authuser=0&hl=iw&rclk=1
35.1505919,32.5237305,אום אל פחם,ממלכת השוארמה مملكة الشوارما,4.5,34,39,46,57,57,18,26,14,21,8,False,estimated,"Estimated prices, not verified from menu.",https://www.google.com/maps/place/%D7%9E%D7%9E%D7%9C%D7%9B%D7%AA+%D7%94%D7%A9%D7%95%D7%90%D7%A8%D7%9E%D7%94+%D9%85%D9%85%D9%84%D9%83%D8%A9+%D8%A7%D9%84%D8%B4%D9%88%D8%A7%D8%B1%D9%85%D8%A7%E2%80%AD/data=!4m7!3m6!1s0x151d0117f34cb217:0xb87a13647f6dd671!8m2!3d32.5237305!4d35.1505919!16s%2Fg%2F11hfjvl908!19sChIJF7JM8xcBHRURcdZtf2QTerg?authuser=0&hl=iw&rclk=1
35.1555932,32.5207616,אום אל פחם,אלענותי מסעדה ושווארמה,4.2,6,41,47,54,62,19,27,14,22,8,False,estimated,"Estimated prices, not verified from menu.",https://www.google.com/maps/place/%D7%90%D7%9C%D7%A2%D7%A0%D7%95%D7%AA%D7%99+%D7%9E%D7%A1%D7%A2%D7%93%D7%94+%D7%95%D7%A9%D7%95%D7%95%D7%90%D7%A8%D7%9E%D7%94%E2%80%AD/data=!4m7!3m6!1s0x151d018b7889c669:0x871ab99d50e57a43!8m2!3d32.5207616!4d35.1555932!16s%2Fg%2F11pcx8dw1f!19sChIJacaJeIsBHRURQ3rlUJ25Goc?authuser=0&hl=iw&rclk=1
35.090024,32.499041,ערערה,شوارما الرايق - שוארמה ראיק,4.6,192,41,44,50,64,20,27,13,22,9,False,estimated,"Estimated prices, not verified from menu.",https://www.google.com/maps/place/%D8%B4%D9%88%D8%A7%D8%B1%D9%85%D8%A7+%D8%A7%D9%84%D8%B1%D8%A7%D9%8A%D9%82+-+%D7%A9%D7%95%D7%90%D7%A8%D7%9E%D7%94+%D7%A8%D7%90%D7%99%D7%A7%E2%80%AD/data=!4m7!3m6!1s0x151d0760eecb8731:0xb3e470089c6eb2ec!8m2!3d32.499041!4d35.090024!16s%2Fg%2F11f75pf5rr!19sChIJMYfL7mAHHRUR7LJunAhw5LM?authuser=0&hl=iw&rclk=1
35.0582803,32.5038348,כפר קרע,מלך השווארמה,4.3,405,41,48,52,60,20,26,13,19,9,False,estimated,"Estimated prices, not verified from menu.",https://www.google.com/maps/place/%D7%9E%D7%9C%D7%9A+%D7%94%D7%A9%D7%95%D7%95%D7%90%D7%A8%D7%9E%D7%94%E2%80%AD/data=!4m7!3m6!1s0x151d07c2726d3d9b:0xdd4961f945f6173c!8m2!3d32.5038348!4d35.0582803!16s%2Fg%2F11hy_xls4b!19sChIJmz1tcsIHHRURPBf2RflhSd0?authuser=0&hl=iw&rclk=1
35.0607758,32.5018034,כפר קרע,שווארמה אל שייח׳,4.4,1113,41,48,55,58,18,27,12,19,8,False,estimated,"Estimated prices, not verified from menu.",https://www.google.com/maps/place/%D7%A9%D7%95%D7%95%D7%90%D7%A8%D7%9E%D7%94+%D7%90%D7%9C+%D7%A9%D7%99%D7%99%D7%97%D7%B3%E2%80%AD/data=!4m7!3m6!1s0x151d060accdeaac7:0xf45a83f64e42604!8m2!3d32.5018034!4d35.0607758!16s%2Fg%2F11cn9myhhp!19sChIJx6rezAoGHRURBCbkZD-oRQ8?authuser=0&hl=iw&rclk=1
35.0931739,32.4653236,שטח C,שווארמה אלח'לה - شوارما الخلة,4.3,3,39,49,54,58,18,27,12,21,8,False,estimated,"Estimated prices, not verified from menu.",https://www.google.com/maps/place/%D7%A9%D7%95%D7%95%D7%90%D7%A8%D7%9E%D7%94+%D7%90%D7%9C%D7%97%27%D7%9C%D7%94+-+%D8%B4%D9%88%D8%A7%D8%B1%D9%85%D8%A7+%D8%A7%D9%84%D8%AE%D9%84%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x151d05591f71a9cf:0x60c64a3a1f28a744!8m2!3d32.4653236!4d35.0931739!16s%2Fg%2F11tr_wrjvl!19sChIJz6lxH1kFHRURRKcoHzpKxmA?authuser=0&hl=iw&rclk=1
35.3107353,32.8606801,סכנין,מיסטר שווארמה,4.0,9,40,50,57,62,19,28,13,20,9,True,estimated,"Estimated prices, not verified from menu.",https://www.google.com/maps/place/%D7%9E%D7%99%D7%A1%D7%98%D7%A8+%D7%A9%D7%95%D7%95%D7%90%D7%A8%D7%9E%D7%94%E2%80%AD/data=!4m7!3m6!1s0x151c36842d90c68d:0x8ee7fa50b7eed176!8m2!3d32.8606801!4d35.3107353!16s%2Fg%2F11c6v6rkh8!19sChIJjcaQLYQ2HBURdtHut1D6544?authuser=0&hl=iw&rclk=1
35.3093139,32.8605538,סכנין,ملك الشوارما - מלך השווארמה,3.7,3,43,50,58,65,19,26,14,22,9,False,estimated,"Estimated prices, not verified from menu.",https://www.google.com/maps/place/%D9%85%D9%84%D9%83+%D8%A7%D9%84%D8%B4%D9%88%D8%A7%D8%B1%D9%85%D8%A7+-+%D7%9E%D7%9C%D7%9A+%D7%94%D7%A9%D7%95%D7%95%D7%90%D7%A8%D7%9E%D7%94%E2%80%AD/data=!4m7!3m6!1s0x151c37faf6128b6d:0x340f0cc4e674670!8m2!3d32.8605538!4d35.3093139!16s%2Fg%2F11s7sj3r39!19sChIJbYsS9vo3HBURcEZnTszwQAM?authuser=0&hl=iw&rclk=1
35.3382909,32.8443936,עראבה,שווארמה ופלאפל סאמח,4.7,20,41,48,58,64,19,25,12,20,8,False,estimated,"Estimated prices, not verified from menu.",https://www.google.com/maps/place/%D7%A9%D7%95%D7%95%D7%90%D7%A8%D7%9E%D7%94+%D7%95%D7%A4%D7%9C%D7%90%D7%A4%D7%9C+%D7%A1%D7%90%D7%9E%D7%97%E2%80%AD/data=!4m7!3m6!1s0x151c378dff66ff85:0xcb2116034902b6db!8m2!3d32.8443936!4d35.3382909!16s%2Fg%2F11mx71fw7t!19sChIJhf9m_403HBUR27YCSQMWIcs?authuser=0&hl=iw&rclk=1
